Evaluation of  -> /workspace/project/GitHub/newScripts/IntraEvaluation/Supervised_results/EEGNet_Supervised/last.ckpt
Subject 2 with 1 chars retraining
[23.73, 33.9, 45.76, 61.02, 66.1, 69.49, 67.8, 74.58, 74.58, 81.36, 88.14, 89.83, 89.83, 94.92, 91.53]
[16.95, 23.73, 40.68, 45.76, 61.02, 64.41, 71.19, 74.58, 71.19, 71.19, 81.36, 79.66, 79.66, 83.05, 88.14]
[22.03, 40.68, 38.98, 49.15, 66.1, 67.8, 74.58, 76.27, 88.14, 88.14, 94.92, 96.61, 98.31, 98.31, 100.0]
[23.73, 42.37, 42.37, 54.24, 64.41, 74.58, 83.05, 88.14, 91.53, 89.83, 94.92, 96.61, 94.92, 100.0, 98.31]
[11.86, 20.34, 15.25, 11.86, 16.95, 27.12, 32.2, 33.9, 28.81, 32.2, 33.9, 40.68, 47.46, 49.15, 52.54]
[16.95, 28.81, 32.2, 35.59, 45.76, 59.32, 57.63, 67.8, 71.19, 83.05, 86.44, 89.83, 88.14, 91.53, 89.83]
[18.64, 33.9, 42.37, 44.07, 55.93, 59.32, 72.88, 76.27, 72.88, 79.66, 77.97, 81.36, 84.75, 84.75, 83.05]
[18.64, 25.42, 30.51, 35.59, 37.29, 57.63, 67.8, 76.27, 76.27, 74.58, 77.97, 86.44, 77.97, 77.97, 86.44]
[23.73, 38.98, 30.51, 40.68, 54.24, 62.71, 66.1, 67.8, 67.8, 77.97, 83.05, 86.44, 91.53, 86.44, 91.53]
[30.51, 37.29, 42.37, 45.76, 66.1, 67.8, 76.27, 83.05, 86.44, 88.14, 89.83, 91.53, 91.53, 93.22, 93.22]
[15.25, 30.51, 38.98, 50.85, 59.32, 72.88, 76.27, 81.36, 86.44, 77.97, 84.75, 86.44, 86.44, 84.75, 89.83]
[16.95, 27.12, 28.81, 32.2, 45.76, 50.85, 55.93, 59.32, 71.19, 72.88, 76.27, 79.66, 88.14, 88.14, 84.75]
[27.12, 49.15, 52.54, 61.02, 64.41, 74.58, 81.36, 83.05, 93.22, 91.53, 91.53, 91.53, 89.83, 96.61, 93.22]
[16.95, 23.73, 45.76, 47.46, 54.24, 47.46, 55.93, 59.32, 67.8, 69.49, 77.97, 84.75, 86.44, 86.44, 91.53]
[13.56, 27.12, 30.51, 33.9, 38.98, 52.54, 54.24, 54.24, 64.41, 69.49, 74.58, 77.97, 76.27, 83.05, 83.05]
[23.73, 40.68, 44.07, 50.85, 49.15, 66.1, 67.8, 72.88, 76.27, 77.97, 86.44, 93.22, 88.14, 91.53, 93.22]
[27.12, 40.68, 33.9, 45.76, 67.8, 74.58, 69.49, 79.66, 81.36, 76.27, 88.14, 93.22, 89.83, 94.92, 96.61]
[18.64, 20.34, 27.12, 30.51, 40.68, 52.54, 57.63, 57.63, 54.24, 62.71, 69.49, 76.27, 72.88, 74.58, 77.97]
[25.42, 33.9, 33.9, 37.29, 49.15, 61.02, 74.58, 74.58, 79.66, 88.14, 84.75, 93.22, 94.92, 94.92, 96.61]
[11.86, 22.03, 28.81, 33.9, 32.2, 49.15, 52.54, 59.32, 66.1, 62.71, 69.49, 77.97, 79.66, 81.36, 79.66]
[15.25, 33.9, 35.59, 42.37, 55.93, 61.02, 54.24, 66.1, 79.66, 79.66, 83.05, 84.75, 83.05, 86.44, 94.92]
[18.64, 32.2, 35.59, 45.76, 50.85, 57.63, 69.49, 81.36, 76.27, 83.05, 79.66, 84.75, 91.53, 94.92, 93.22]
[0.0, 1.69, 5.08, 3.39, 1.69, 0.0, 1.69, 0.0, 1.69, 5.08, 0.0, 3.39, 5.08, 5.08, 5.08]
